"Step","desert-sky-552 - latency/qsoload_q9-013","desert-sky-552 - latency/qsoload_q9-013__MIN","desert-sky-552 - latency/qsoload_q9-013__MAX"
"162","60","60","60"
"393","19.571248","19.571248","19.571248"
"691","5.741983","5.741983","5.741983"
"983","5.432866","5.432866","5.432866"
"1262","2.407006","2.407006","2.407006"
"1558","3.774705","3.774705","3.774705"
"1854","12.070630999999999","12.070630999999999","12.070630999999999"
"2098","60","60","60"
"2316","7.723611","7.723611","7.723611"
"2528","60","60","60"
"2727","60","60","60"
"3025","13.202279","13.202279","13.202279"
"3278","8.709465","8.709465","8.709465"
"3576","17.431487","17.431487","17.431487"
"3872","5.56996","5.56996","5.56996"
"4151","2.343763","2.343763","2.343763"
"4428","54.105798","54.105798","54.105798"
"4694","53.646309","53.646309","53.646309"
"4990","1.860351","1.860351","1.860351"
"5243","3.044546","3.044546","3.044546"
"5507","5.138326","5.138326","5.138326"
"5760","2.263359","2.263359","2.263359"
"6056","1.873735","1.873735","1.873735"
"6294","2.519384","2.519384","2.519384"
"6590","2.548699","2.548699","2.548699"
"6862","2.000231","2.000231","2.000231"
"7093","2.1022179999999997","2.1022179999999997","2.1022179999999997"
"7320","3.0954319999999997","3.0954319999999997","3.0954319999999997"
"7599","2.023979","2.023979","2.023979"
"7897","2.543121","2.543121","2.543121"
"8124","3.23827","3.23827","3.23827"
"8370","6.80046","6.80046","6.80046"
"8629","2.405438","2.405438","2.405438"
"8867","2.4631570000000003","2.4631570000000003","2.4631570000000003"
"9074","2.959369","2.959369","2.959369"
"9288","2.630229","2.630229","2.630229"
"9534","2.455834","2.455834","2.455834"
"9754","2.4365740000000002","2.4365740000000002","2.4365740000000002"
"9974","2.610924","2.610924","2.610924"
"10259","2.522945","2.522945","2.522945"
"10512","2.409089","2.409089","2.409089"
"10810","2.476228","2.476228","2.476228"
"11009","2.920921","2.920921","2.920921"
"11242","2.415811","2.415811","2.415811"
"11469","2.223432","2.223432","2.223432"
"11683","2.804745","2.804745","2.804745"
"11910","2.220165","2.220165","2.220165"
"12117","0.649327","0.649327","0.649327"
"12415","1.694018","1.694018","1.694018"
"12655","0.675138","0.675138","0.675138"
