"Step","desert-sky-552 - latency/qsoload_q4-001","desert-sky-552 - latency/qsoload_q4-001__MIN","desert-sky-552 - latency/qsoload_q4-001__MAX"
"133","11.057300999999999","11.057300999999999","11.057300999999999"
"364","22.14907","22.14907","22.14907"
"662","2.604098","2.604098","2.604098"
"954","6.766406","6.766406","6.766406"
"1233","60","60","60"
"1529","10.332375","10.332375","10.332375"
"1825","17.533928","17.533928","17.533928"
"2069","5.473866","5.473866","5.473866"
"2287","1.465425","1.465425","1.465425"
"2499","14.37289","14.37289","14.37289"
"2698","6.496563","6.496563","6.496563"
"2996","44.855498","44.855498","44.855498"
"3249","16.685408","16.685408","16.685408"
"3547","8.486509","8.486509","8.486509"
"3843","17.371979","17.371979","17.371979"
"4122","6.506113999999999","6.506113999999999","6.506113999999999"
"4399","6.71125","6.71125","6.71125"
"4665","30.385885","30.385885","30.385885"
"4961","21.668095","21.668095","21.668095"
"5214","6.751127","6.751127","6.751127"
"5478","56.545396999999994","56.545396999999994","56.545396999999994"
"5731","0.153856","0.153856","0.153856"
"6027","0.387083","0.387083","0.387083"
"6265","3.618178","3.618178","3.618178"
"6561","3.514688","3.514688","3.514688"
"6833","0.124584","0.124584","0.124584"
"7064","1.1927","1.1927","1.1927"
"7291","0.094131","0.094131","0.094131"
"7570","0.14230600000000002","0.14230600000000002","0.14230600000000002"
"7868","0.17457599999999998","0.17457599999999998","0.17457599999999998"
"8095","0.11115900000000001","0.11115900000000001","0.11115900000000001"
"8341","1.410179","1.410179","1.410179"
"8600","0.312787","0.312787","0.312787"
"8838","0.498755","0.498755","0.498755"
"9045","1.6219649999999999","1.6219649999999999","1.6219649999999999"
"9259","3.148691","3.148691","3.148691"
"9505","0.26538799999999996","0.26538799999999996","0.26538799999999996"
"9725","0.180401","0.180401","0.180401"
"9945","1.6360219999999999","1.6360219999999999","1.6360219999999999"
"10230","0.140898","0.140898","0.140898"
"10483","0.133706","0.133706","0.133706"
"10781","0.322434","0.322434","0.322434"
"10980","0.120159","0.120159","0.120159"
"11213","0.153856","0.153856","0.153856"
"11440","0.094131","0.094131","0.094131"
"11654","0.17457599999999998","0.17457599999999998","0.17457599999999998"
"11881","0.124584","0.124584","0.124584"
"12088","0.13794499999999998","0.13794499999999998","0.13794499999999998"
"12386","3.7255320000000003","3.7255320000000003","3.7255320000000003"
"12626","0.152372","0.152372","0.152372"
