"Step","desert-sky-552 - latency/qsoload_q12-003","desert-sky-552 - latency/qsoload_q12-003__MIN","desert-sky-552 - latency/qsoload_q12-003__MAX"
"100","15.900224","15.900224","15.900224"
"331","11.768241","11.768241","11.768241"
"629","1.641269","1.641269","1.641269"
"921","1.014063","1.014063","1.014063"
"1200","1.928739","1.928739","1.928739"
"1496","5.199224","5.199224","5.199224"
"1792","4.722600000000001","4.722600000000001","4.722600000000001"
"2036","4.20793","4.20793","4.20793"
"2254","3.6459989999999998","3.6459989999999998","3.6459989999999998"
"2466","4.570772","4.570772","4.570772"
"2665","2.2109720000000004","2.2109720000000004","2.2109720000000004"
"2963","1.384794","1.384794","1.384794"
"3216","1.205085","1.205085","1.205085"
"3514","1.319569","1.319569","1.319569"
"3810","60","60","60"
"4089","2.575664","2.575664","2.575664"
"4366","0.860855","0.860855","0.860855"
"4632","3.716533","3.716533","3.716533"
"4928","1.370828","1.370828","1.370828"
"5181","2.673694","2.673694","2.673694"
"5445","1.164926","1.164926","1.164926"
"5698","2.455038","2.455038","2.455038"
"5994","1.680284","1.680284","1.680284"
"6232","0.291161","0.291161","0.291161"
"6528","0.40542500000000004","0.40542500000000004","0.40542500000000004"
"6800","0.08605","0.08605","0.08605"
"7031","60","60","60"
"7258","0.356966","0.356966","0.356966"
"7537","0.279377","0.279377","0.279377"
"7835","10.067463","10.067463","10.067463"
"8062","1.758412","1.758412","1.758412"
"8308","0.55792","0.55792","0.55792"
"8567","0.125202","0.125202","0.125202"
"8805","0.19357400000000002","0.19357400000000002","0.19357400000000002"
"9012","0.575921","0.575921","0.575921"
"9226","0.202724","0.202724","0.202724"
"9472","0.282468","0.282468","0.282468"
"9692","0.394548","0.394548","0.394548"
"9912","0.323969","0.323969","0.323969"
"10197","0.8759750000000001","0.8759750000000001","0.8759750000000001"
"10450","0.5740259999999999","0.5740259999999999","0.5740259999999999"
"10748","0.291161","0.291161","0.291161"
"10947","0.279377","0.279377","0.279377"
"11180","0.202724","0.202724","0.202724"
"11407","0.40542500000000004","0.40542500000000004","0.40542500000000004"
"11621","0.125202","0.125202","0.125202"
"11848","0.41874700000000004","0.41874700000000004","0.41874700000000004"
"12055","0.129732","0.129732","0.129732"
"12353","0.503124","0.503124","0.503124"
"12593","0.356966","0.356966","0.356966"
