"Step","desert-sky-552 - latency/qsoload_q13-002","desert-sky-552 - latency/qsoload_q13-002__MIN","desert-sky-552 - latency/qsoload_q13-002__MAX"
"104","60","60","60"
"335","60","60","60"
"633","9.533531","9.533531","9.533531"
"925","9.505305","9.505305","9.505305"
"1204","2.839241","2.839241","2.839241"
"1500","60","60","60"
"1796","28.483168000000003","28.483168000000003","28.483168000000003"
"2040","5.690169","5.690169","5.690169"
"2258","13.287848","13.287848","13.287848"
"2470","3.812629","3.812629","3.812629"
"2669","13.734950999999999","13.734950999999999","13.734950999999999"
"2967","60","60","60"
"3220","19.782253","19.782253","19.782253"
"3518","4.464803","4.464803","4.464803"
"3814","2.26431","2.26431","2.26431"
"4093","2.646253","2.646253","2.646253"
"4370","1.606147","1.606147","1.606147"
"4636","1.7796800000000002","1.7796800000000002","1.7796800000000002"
"4932","2.2750030000000003","2.2750030000000003","2.2750030000000003"
"5185","2.811295","2.811295","2.811295"
"5449","60","60","60"
"5702","60","60","60"
"5998","42.438314","42.438314","42.438314"
"6236","60","60","60"
"6532","60","60","60"
"6804","9.289534","9.289534","9.289534"
"7035","11.497879999999999","11.497879999999999","11.497879999999999"
"7262","2.926898","2.926898","2.926898"
"7541","5.221546","5.221546","5.221546"
"7839","12.29067","12.29067","12.29067"
"8066","60","60","60"
"8312","11.336823","11.336823","11.336823"
"8571","8.052184","8.052184","8.052184"
"8809","3.716018","3.716018","3.716018"
"9016","60","60","60"
"9230","2.344245","2.344245","2.344245"
"9476","1.6084749999999999","1.6084749999999999","1.6084749999999999"
"9696","7.135852","7.135852","7.135852"
"9916","1.8313","1.8313","1.8313"
"10201","2.319202","2.319202","2.319202"
"10454","1.491626","1.491626","1.491626"
"10752","0.626669","0.626669","0.626669"
"10951","0.696667","0.696667","0.696667"
"11184","0.7219030000000001","0.7219030000000001","0.7219030000000001"
"11411","0.6128020000000001","0.6128020000000001","0.6128020000000001"
"11625","0.5459339999999999","0.5459339999999999","0.5459339999999999"
"11852","60","60","60"
"12059","3.136913","3.136913","3.136913"
"12357","1.1760650000000001","1.1760650000000001","1.1760650000000001"
"12597","1.819124","1.819124","1.819124"
