"Step","desert-sky-552 - latency/qsoload_q5-005","desert-sky-552 - latency/qsoload_q5-005__MIN","desert-sky-552 - latency/qsoload_q5-005__MAX"
"142","60","60","60"
"373","16.892252","16.892252","16.892252"
"671","26.577185","26.577185","26.577185"
"963","2.2798719999999997","2.2798719999999997","2.2798719999999997"
"1242","24.693831","24.693831","24.693831"
"1538","5.374256999999999","5.374256999999999","5.374256999999999"
"1834","0.606256","0.606256","0.606256"
"2078","18.896068","18.896068","18.896068"
"2296","5.185723","5.185723","5.185723"
"2508","0.262507","0.262507","0.262507"
"2707","10.868433999999999","10.868433999999999","10.868433999999999"
"3005","5.2300439999999995","5.2300439999999995","5.2300439999999995"
"3258","60","60","60"
"3556","5.416694000000001","5.416694000000001","5.416694000000001"
"3852","0.767498","0.767498","0.767498"
"4131","28.540019","28.540019","28.540019"
"4408","1.062178","1.062178","1.062178"
"4674","0.877669","0.877669","0.877669"
"4970","5.194273","5.194273","5.194273"
"5223","0.30276400000000003","0.30276400000000003","0.30276400000000003"
"5487","1.332434","1.332434","1.332434"
"5740","0.27256400000000003","0.27256400000000003","0.27256400000000003"
"6036","1.074904","1.074904","1.074904"
"6274","22.212881000000003","22.212881000000003","22.212881000000003"
"6570","0.193366","0.193366","0.193366"
"6842","0.076867","0.076867","0.076867"
"7073","0.098608","0.098608","0.098608"
"7300","0.093144","0.093144","0.093144"
"7579","1.199945","1.199945","1.199945"
"7877","52.821538999999994","52.821538999999994","52.821538999999994"
"8104","30.868809000000002","30.868809000000002","30.868809000000002"
"8350","0.121974","0.121974","0.121974"
"8609","0.13861","0.13861","0.13861"
"8847","0.106444","0.106444","0.106444"
"9054","0.07238","0.07238","0.07238"
"9268","0.108095","0.108095","0.108095"
"9514","0.161655","0.161655","0.161655"
"9734","0.17841900000000002","0.17841900000000002","0.17841900000000002"
"9954","0.21245","0.21245","0.21245"
"10239","1.207271","1.207271","1.207271"
"10492","2.796624","2.796624","2.796624"
"10790","0.114417","0.114417","0.114417"
"10989","0.144687","0.144687","0.144687"
"11222","0.087952","0.087952","0.087952"
"11449","0.093144","0.093144","0.093144"
"11663","0.12045399999999999","0.12045399999999999","0.12045399999999999"
"11890","0.075824","0.075824","0.075824"
"12097","0.113506","0.113506","0.113506"
"12395","0.193366","0.193366","0.193366"
"12635","0.106444","0.106444","0.106444"
