"Step","desert-sky-552 - latency/qsoload_q16-001","desert-sky-552 - latency/qsoload_q16-001__MIN","desert-sky-552 - latency/qsoload_q16-001__MAX"
"118","60","60","60"
"349","60","60","60"
"647","60","60","60"
"939","60","60","60"
"1218","30.900633000000003","30.900633000000003","30.900633000000003"
"1514","60","60","60"
"1810","8.324163","8.324163","8.324163"
"2054","8.708554","8.708554","8.708554"
"2272","3.364944","3.364944","3.364944"
"2484","9.271595","9.271595","9.271595"
"2683","1.437673","1.437673","1.437673"
"2981","31.189405999999998","31.189405999999998","31.189405999999998"
"3234","1.098039","1.098039","1.098039"
"3532","2.5982800000000004","2.5982800000000004","2.5982800000000004"
"3828","5.225631","5.225631","5.225631"
"4107","1.3127","1.3127","1.3127"
"4384","60","60","60"
"4650","58.655737","58.655737","58.655737"
"4946","19.456743","19.456743","19.456743"
"5199","2.9512530000000003","2.9512530000000003","2.9512530000000003"
"5463","2.339858","2.339858","2.339858"
"5716","0.643251","0.643251","0.643251"
"6012","0.399081","0.399081","0.399081"
"6250","60","60","60"
"6546","2.81223","2.81223","2.81223"
"6818","1.740102","1.740102","1.740102"
"7049","60","60","60"
"7276","13.108681","13.108681","13.108681"
"7555","41.323845","41.323845","41.323845"
"7853","4.940761","4.940761","4.940761"
"8080","13.362712","13.362712","13.362712"
"8326","5.163632","5.163632","5.163632"
"8585","12.497097","12.497097","12.497097"
"8823","34.226549","34.226549","34.226549"
"9030","10.400937","10.400937","10.400937"
"9244","40.565863","40.565863","40.565863"
"9490","1.653011","1.653011","1.653011"
"9710","2.364689","2.364689","2.364689"
"9930","2.1215100000000002","2.1215100000000002","2.1215100000000002"
"10215","2.2017539999999998","2.2017539999999998","2.2017539999999998"
"10468","2.719951","2.719951","2.719951"
"10766","2.3531210000000002","2.3531210000000002","2.3531210000000002"
"10965","2.394777","2.394777","2.394777"
"11198","2.4614789999999998","2.4614789999999998","2.4614789999999998"
"11425","2.101024","2.101024","2.101024"
"11639","2.7144609999999996","2.7144609999999996","2.7144609999999996"
"11866","1.813877","1.813877","1.813877"
"12073","52.148143","52.148143","52.148143"
"12371","2.0001189999999998","2.0001189999999998","2.0001189999999998"
"12611","0.542021","0.542021","0.542021"
