"Step","desert-sky-552 - latency/qsoload_q3-004","desert-sky-552 - latency/qsoload_q3-004__MIN","desert-sky-552 - latency/qsoload_q3-004__MAX"
"131","35.478291","35.478291","35.478291"
"362","34.242863","34.242863","34.242863"
"660","30.654888","30.654888","30.654888"
"952","33.85799","33.85799","33.85799"
"1231","60","60","60"
"1527","60","60","60"
"1823","60","60","60"
"2067","60","60","60"
"2285","35.704894","35.704894","35.704894"
"2497","60","60","60"
"2696","60","60","60"
"2994","60","60","60"
"3247","21.434672","21.434672","21.434672"
"3545","60","60","60"
"3841","18.232380000000003","18.232380000000003","18.232380000000003"
"4120","30.051632","30.051632","30.051632"
"4397","52.580788","52.580788","52.580788"
"4663","60","60","60"
"4959","38.480279","38.480279","38.480279"
"5212","60","60","60"
"5476","60","60","60"
"5729","60","60","60"
"6025","60","60","60"
"6263","60","60","60"
"6559","60","60","60"
"6831","60","60","60"
"7062","60","60","60"
"7289","12.579685999999999","12.579685999999999","12.579685999999999"
"7568","6.684736","6.684736","6.684736"
"7866","7.8751310000000005","7.8751310000000005","7.8751310000000005"
"8093","16.595868","16.595868","16.595868"
"8339","60","60","60"
"8598","60","60","60"
"8836","60","60","60"
"9043","60","60","60"
"9257","24.070497","24.070497","24.070497"
"9503","42.906146","42.906146","42.906146"
"9723","16.759436","16.759436","16.759436"
"9943","19.454667","19.454667","19.454667"
"10228","49.882058","49.882058","49.882058"
"10481","48.829657","48.829657","48.829657"
"10779","60","60","60"
"10978","60","60","60"
"11211","60","60","60"
"11438","44.854525","44.854525","44.854525"
"11652","16.359936","16.359936","16.359936"
"11879","14.644022999999999","14.644022999999999","14.644022999999999"
"12086","20.971161","20.971161","20.971161"
"12384","17.815276","17.815276","17.815276"
"12624","17.626293","17.626293","17.626293"
