"Step","desert-sky-552 - latency/qsoload_q9-003","desert-sky-552 - latency/qsoload_q9-003__MIN","desert-sky-552 - latency/qsoload_q9-003__MAX"
"158","28.93758","28.93758","28.93758"
"389","14.236378","14.236378","14.236378"
"687","1.8936110000000002","1.8936110000000002","1.8936110000000002"
"979","5.800862","5.800862","5.800862"
"1258","8.857477000000001","8.857477000000001","8.857477000000001"
"1554","3.8562939999999997","3.8562939999999997","3.8562939999999997"
"1850","9.260766","9.260766","9.260766"
"2094","60","60","60"
"2312","6.401479","6.401479","6.401479"
"2524","18.57782","18.57782","18.57782"
"2723","10.805252000000001","10.805252000000001","10.805252000000001"
"3021","20.647464","20.647464","20.647464"
"3274","60","60","60"
"3572","7.789439000000001","7.789439000000001","7.789439000000001"
"3868","3.0175479999999997","3.0175479999999997","3.0175479999999997"
"4147","5.003989","5.003989","5.003989"
"4424","15.714566000000001","15.714566000000001","15.714566000000001"
"4690","16.306925","16.306925","16.306925"
"4986","1.4942149999999998","1.4942149999999998","1.4942149999999998"
"5239","1.2880440000000002","1.2880440000000002","1.2880440000000002"
"5503","6.1613050000000005","6.1613050000000005","6.1613050000000005"
"5756","3.3647069999999997","3.3647069999999997","3.3647069999999997"
"6052","1.638885","1.638885","1.638885"
"6290","1.176396","1.176396","1.176396"
"6586","1.2206110000000001","1.2206110000000001","1.2206110000000001"
"6858","1.158198","1.158198","1.158198"
"7089","1.869149","1.869149","1.869149"
"7316","1.5296189999999998","1.5296189999999998","1.5296189999999998"
"7595","1.2055609999999999","1.2055609999999999","1.2055609999999999"
"7893","2.288695","2.288695","2.288695"
"8120","2.2629140000000003","2.2629140000000003","2.2629140000000003"
"8366","6.795669","6.795669","6.795669"
"8625","1.789491","1.789491","1.789491"
"8863","1.43431","1.43431","1.43431"
"9070","1.697306","1.697306","1.697306"
"9284","1.562391","1.562391","1.562391"
"9530","1.385942","1.385942","1.385942"
"9750","1.387145","1.387145","1.387145"
"9970","1.478201","1.478201","1.478201"
"10255","2.2998760000000003","2.2998760000000003","2.2998760000000003"
"10508","1.4068559999999999","1.4068559999999999","1.4068559999999999"
"10806","2.026323","2.026323","2.026323"
"11005","1.394715","1.394715","1.394715"
"11238","2.270988","2.270988","2.270988"
"11465","60","60","60"
"11679","1.512115","1.512115","1.512115"
"11906","1.259741","1.259741","1.259741"
"12113","0.591999","0.591999","0.591999"
"12411","1.446172","1.446172","1.446172"
"12651","0.497935","0.497935","0.497935"
