"Step","desert-sky-552 - latency/qsoload_q12-005","desert-sky-552 - latency/qsoload_q12-005__MIN","desert-sky-552 - latency/qsoload_q12-005__MAX"
"102","14.800441999999999","14.800441999999999","14.800441999999999"
"333","10.895705","10.895705","10.895705"
"631","6.003328000000001","6.003328000000001","6.003328000000001"
"923","3.9899839999999998","3.9899839999999998","3.9899839999999998"
"1202","1.054327","1.054327","1.054327"
"1498","1.297386","1.297386","1.297386"
"1794","5.180884","5.180884","5.180884"
"2038","5.277106","5.277106","5.277106"
"2256","5.818128","5.818128","5.818128"
"2468","4.583723","4.583723","4.583723"
"2667","6.9163879999999995","6.9163879999999995","6.9163879999999995"
"2965","3.71823","3.71823","3.71823"
"3218","7.542927","7.542927","7.542927"
"3516","6.3584629999999995","6.3584629999999995","6.3584629999999995"
"3812","5.294404999999999","5.294404999999999","5.294404999999999"
"4091","1.132177","1.132177","1.132177"
"4368","3.979438","3.979438","3.979438"
"4634","26.117166","26.117166","26.117166"
"4930","4.567904","4.567904","4.567904"
"5183","1.865885","1.865885","1.865885"
"5447","2.104994","2.104994","2.104994"
"5700","1.302602","1.302602","1.302602"
"5996","0.045063000000000006","0.045063000000000006","0.045063000000000006"
"6234","0.26033","0.26033","0.26033"
"6530","0.7023469999999999","0.7023469999999999","0.7023469999999999"
"6802","2.714563","2.714563","2.714563"
"7033","0.074152","0.074152","0.074152"
"7260","0.262877","0.262877","0.262877"
"7539","0.101596","0.101596","0.101596"
"7837","0.050966000000000004","0.050966000000000004","0.050966000000000004"
"8064","0.079094","0.079094","0.079094"
"8310","0.048029","0.048029","0.048029"
"8569","0.160976","0.160976","0.160976"
"8807","0.145446","0.145446","0.145446"
"9014","0.141444","0.141444","0.141444"
"9228","0.340613","0.340613","0.340613"
"9474","0.270523","0.270523","0.270523"
"9694","0.060831","0.060831","0.060831"
"9914","0.045063000000000006","0.045063000000000006","0.045063000000000006"
"10199","0.074152","0.074152","0.074152"
"10452","0.048029","0.048029","0.048029"
"10750","0.101596","0.101596","0.101596"
"10949","0.262877","0.262877","0.262877"
"11182","1.120143","1.120143","1.120143"
"11409","60","60","60"
"11623","1.1333510000000002","1.1333510000000002","1.1333510000000002"
"11850","2.259363","2.259363","2.259363"
"12057","0.037965000000000006","0.037965000000000006","0.037965000000000006"
"12355","0.177417","0.177417","0.177417"
"12595","0.26033","0.26033","0.26033"
