"Step","desert-sky-552 - latency/qsoload_q10-004","desert-sky-552 - latency/qsoload_q10-004__MIN","desert-sky-552 - latency/qsoload_q10-004__MAX"
"91","22.746178","22.746178","22.746178"
"322","60","60","60"
"620","35.153105000000004","35.153105000000004","35.153105000000004"
"912","60","60","60"
"1191","42.068144999999994","42.068144999999994","42.068144999999994"
"1487","38.533327","38.533327","38.533327"
"1783","60","60","60"
"2027","60","60","60"
"2245","34.735837","34.735837","34.735837"
"2457","14.564878","14.564878","14.564878"
"2656","60","60","60"
"2954","60","60","60"
"3207","7.538075","7.538075","7.538075"
"3505","19.21903","19.21903","19.21903"
"3801","44.510665","44.510665","44.510665"
"4080","14.0879","14.0879","14.0879"
"4357","60","60","60"
"4623","60","60","60"
"4919","60","60","60"
"5172","60","60","60"
"5436","60","60","60"
"5689","60","60","60"
"5985","60","60","60"
"6223","60","60","60"
"6519","60","60","60"
"6791","41.12257","41.12257","41.12257"
"7022","21.919526","21.919526","21.919526"
"7249","60","60","60"
"7528","1.6364290000000001","1.6364290000000001","1.6364290000000001"
"7826","26.597595000000002","26.597595000000002","26.597595000000002"
"8053","8.547424999999999","8.547424999999999","8.547424999999999"
"8299","60","60","60"
"8558","60","60","60"
"8796","30.882272","30.882272","30.882272"
"9003","60","60","60"
"9217","60","60","60"
"9463","60","60","60"
"9683","60","60","60"
"9903","60","60","60"
"10188","60","60","60"
"10441","60","60","60"
"10739","50.371354","50.371354","50.371354"
"10938","60","60","60"
"11171","60","60","60"
"11398","60","60","60"
"11612","53.204536","53.204536","53.204536"
"11839","60","60","60"
"12046","46.357372000000005","46.357372000000005","46.357372000000005"
"12344","60","60","60"
"12584","60","60","60"
