"Step","desert-sky-552 - latency/qsoload_q7-004","desert-sky-552 - latency/qsoload_q7-004__MIN","desert-sky-552 - latency/qsoload_q7-004__MAX"
"151","9.54384","9.54384","9.54384"
"382","3.71578","3.71578","3.71578"
"680","3.057301","3.057301","3.057301"
"972","1.931612","1.931612","1.931612"
"1251","2.602098","2.602098","2.602098"
"1547","2.909217","2.909217","2.909217"
"1843","4.663024999999999","4.663024999999999","4.663024999999999"
"2087","2.0913310000000003","2.0913310000000003","2.0913310000000003"
"2305","5.276397","5.276397","5.276397"
"2517","6.160907","6.160907","6.160907"
"2716","2.516882","2.516882","2.516882"
"3014","4.0986769999999995","4.0986769999999995","4.0986769999999995"
"3267","3.732743","3.732743","3.732743"
"3565","1.285871","1.285871","1.285871"
"3861","2.083895","2.083895","2.083895"
"4140","2.936947","2.936947","2.936947"
"4417","5.95537","5.95537","5.95537"
"4683","3.97456","3.97456","3.97456"
"4979","2.122809","2.122809","2.122809"
"5232","3.1781289999999998","3.1781289999999998","3.1781289999999998"
"5496","1.05915","1.05915","1.05915"
"5749","2.2028499999999998","2.2028499999999998","2.2028499999999998"
"6045","2.5933420000000003","2.5933420000000003","2.5933420000000003"
"6283","3.7497559999999996","3.7497559999999996","3.7497559999999996"
"6579","1.369561","1.369561","1.369561"
"6851","0.890615","0.890615","0.890615"
"7082","2.042542","2.042542","2.042542"
"7309","2.4256309999999996","2.4256309999999996","2.4256309999999996"
"7588","4.324587999999999","4.324587999999999","4.324587999999999"
"7886","2.277417","2.277417","2.277417"
"8113","2.308417","2.308417","2.308417"
"8359","2.734827","2.734827","2.734827"
"8618","1.7207929999999998","1.7207929999999998","1.7207929999999998"
"8856","3.105029","3.105029","3.105029"
"9063","2.701867","2.701867","2.701867"
"9277","2.821631","2.821631","2.821631"
"9523","2.4256309999999996","2.4256309999999996","2.4256309999999996"
"9743","3.722394","3.722394","3.722394"
"9963","3.177882","3.177882","3.177882"
"10248","3.051933","3.051933","3.051933"
"10501","10.204232","10.204232","10.204232"
"10799","2.804103","2.804103","2.804103"
"10998","2.804103","2.804103","2.804103"
"11231","5.4414880000000005","5.4414880000000005","5.4414880000000005"
"11458","6.752579","6.752579","6.752579"
"11672","3.722394","3.722394","3.722394"
"11899","1.285871","1.285871","1.285871"
"12106","2.681283","2.681283","2.681283"
"12404","3.661034","3.661034","3.661034"
"12644","2.030799","2.030799","2.030799"
