"Step","desert-sky-552 - latency/qsoload_q1-005","desert-sky-552 - latency/qsoload_q1-005__MIN","desert-sky-552 - latency/qsoload_q1-005__MAX"
"87","1.846974","1.846974","1.846974"
"318","21.588556","21.588556","21.588556"
"616","2.4599189999999997","2.4599189999999997","2.4599189999999997"
"908","3.132239","3.132239","3.132239"
"1187","59.376720999999996","59.376720999999996","59.376720999999996"
"1483","0.195782","0.195782","0.195782"
"1779","19.220709","19.220709","19.220709"
"2023","6.292433","6.292433","6.292433"
"2241","0.30579199999999995","0.30579199999999995","0.30579199999999995"
"2453","6.56384","6.56384","6.56384"
"2652","0.27619900000000003","0.27619900000000003","0.27619900000000003"
"2950","0.007320999999999999","0.007320999999999999","0.007320999999999999"
"3203","12.750525","12.750525","12.750525"
"3501","0.552526","0.552526","0.552526"
"3797","0.656533","0.656533","0.656533"
"4076","0.7302770000000001","0.7302770000000001","0.7302770000000001"
"4353","5.898708","5.898708","5.898708"
"4619","0.354909","0.354909","0.354909"
"4915","0.204921","0.204921","0.204921"
"5168","0.277627","0.277627","0.277627"
"5432","0.214524","0.214524","0.214524"
"5685","0.583503","0.583503","0.583503"
"5981","0.5525220000000001","0.5525220000000001","0.5525220000000001"
"6219","0.077143","0.077143","0.077143"
"6515","0.041728","0.041728","0.041728"
"6787","0.007937999999999999","0.007937999999999999","0.007937999999999999"
"7018","0.18275","0.18275","0.18275"
"7245","24.281088","24.281088","24.281088"
"7524","1.5825879999999999","1.5825879999999999","1.5825879999999999"
"7822","0.762273","0.762273","0.762273"
"8049","6.029374","6.029374","6.029374"
"8295","0.589982","0.589982","0.589982"
"8554","0.594634","0.594634","0.594634"
"8792","0.262615","0.262615","0.262615"
"8999","0.035919","0.035919","0.035919"
"9213","0.183161","0.183161","0.183161"
"9459","0.066547","0.066547","0.066547"
"9679","0.037276000000000004","0.037276000000000004","0.037276000000000004"
"9899","0.030196999999999998","0.030196999999999998","0.030196999999999998"
"10184","0.053422","0.053422","0.053422"
"10437","0.181617","0.181617","0.181617"
"10735","0.007937999999999999","0.007937999999999999","0.007937999999999999"
"10934","0.20159","0.20159","0.20159"
"11167","0.007320999999999999","0.007320999999999999","0.007320999999999999"
"11394","0.09156","0.09156","0.09156"
"11608","0.004269","0.004269","0.004269"
"11835","6.889835","6.889835","6.889835"
"12042","0.19239699999999998","0.19239699999999998","0.19239699999999998"
"12340","15.698096","15.698096","15.698096"
"12580","0.037276000000000004","0.037276000000000004","0.037276000000000004"
