"Step","desert-sky-552 - latency/qsoload_q1-004","desert-sky-552 - latency/qsoload_q1-004__MIN","desert-sky-552 - latency/qsoload_q1-004__MAX"
"86","2.2281269999999997","2.2281269999999997","2.2281269999999997"
"317","22.098492999999998","22.098492999999998","22.098492999999998"
"615","2.475774","2.475774","2.475774"
"907","3.053866","3.053866","3.053866"
"1186","56.326772","56.326772","56.326772"
"1482","0.171639","0.171639","0.171639"
"1778","20.309943","20.309943","20.309943"
"2022","6.77349","6.77349","6.77349"
"2240","0.231723","0.231723","0.231723"
"2452","7.614836","7.614836","7.614836"
"2651","0.222469","0.222469","0.222469"
"2949","0.008221000000000001","0.008221000000000001","0.008221000000000001"
"3202","13.327405","13.327405","13.327405"
"3500","0.522934","0.522934","0.522934"
"3796","0.605617","0.605617","0.605617"
"4075","0.7160850000000001","0.7160850000000001","0.7160850000000001"
"4352","5.9488639999999995","5.9488639999999995","5.9488639999999995"
"4618","0.30950700000000003","0.30950700000000003","0.30950700000000003"
"4914","0.196202","0.196202","0.196202"
"5167","0.261175","0.261175","0.261175"
"5431","0.21032499999999998","0.21032499999999998","0.21032499999999998"
"5684","0.577682","0.577682","0.577682"
"5980","0.546685","0.546685","0.546685"
"6218","0.12764799999999998","0.12764799999999998","0.12764799999999998"
"6514","0.034792000000000003","0.034792000000000003","0.034792000000000003"
"6786","0.0071589999999999996","0.0071589999999999996","0.0071589999999999996"
"7017","0.372396","0.372396","0.372396"
"7244","23.761305","23.761305","23.761305"
"7523","1.595361","1.595361","1.595361"
"7821","0.739032","0.739032","0.739032"
"8048","5.925272","5.925272","5.925272"
"8294","0.5852970000000001","0.5852970000000001","0.5852970000000001"
"8553","0.593894","0.593894","0.593894"
"8791","0.279178","0.279178","0.279178"
"8998","0.055640999999999996","0.055640999999999996","0.055640999999999996"
"9212","0.393144","0.393144","0.393144"
"9458","0.053305","0.053305","0.053305"
"9678","0.040608","0.040608","0.040608"
"9898","0.03062","0.03062","0.03062"
"10183","0.046324","0.046324","0.046324"
"10436","0.339931","0.339931","0.339931"
"10734","0.0071589999999999996","0.0071589999999999996","0.0071589999999999996"
"10933","0.20923599999999998","0.20923599999999998","0.20923599999999998"
"11166","0.008221000000000001","0.008221000000000001","0.008221000000000001"
"11393","0.08379600000000001","0.08379600000000001","0.08379600000000001"
"11607","0.004535","0.004535","0.004535"
"11834","7.110404000000001","7.110404000000001","7.110404000000001"
"12041","0.214772","0.214772","0.214772"
"12339","15.974212","15.974212","15.974212"
"12579","0.040608","0.040608","0.040608"
