"Step","desert-sky-552 - latency/qsoload_q7-005","desert-sky-552 - latency/qsoload_q7-005__MIN","desert-sky-552 - latency/qsoload_q7-005__MAX"
"152","7.132259","7.132259","7.132259"
"383","5.033922","5.033922","5.033922"
"681","1.643827","1.643827","1.643827"
"973","0.694215","0.694215","0.694215"
"1252","1.364876","1.364876","1.364876"
"1548","1.663834","1.663834","1.663834"
"1844","0.398952","0.398952","0.398952"
"2088","0.35352","0.35352","0.35352"
"2306","0.977423","0.977423","0.977423"
"2518","0.40226999999999996","0.40226999999999996","0.40226999999999996"
"2717","0.936608","0.936608","0.936608"
"3015","3.550325","3.550325","3.550325"
"3268","3.415283","3.415283","3.415283"
"3566","0.459443","0.459443","0.459443"
"3862","0.999524","0.999524","0.999524"
"4141","2.531176","2.531176","2.531176"
"4418","0.752039","0.752039","0.752039"
"4684","4.733294","4.733294","4.733294"
"4980","1.1165150000000001","1.1165150000000001","1.1165150000000001"
"5233","1.63085","1.63085","1.63085"
"5497","0.695819","0.695819","0.695819"
"5750","0.382181","0.382181","0.382181"
"6046","1.632346","1.632346","1.632346"
"6284","2.836989","2.836989","2.836989"
"6580","1.212188","1.212188","1.212188"
"6852","0.688793","0.688793","0.688793"
"7083","1.9454200000000001","1.9454200000000001","1.9454200000000001"
"7310","1.611901","1.611901","1.611901"
"7589","1.5903669999999999","1.5903669999999999","1.5903669999999999"
"7887","1.920422","1.920422","1.920422"
"8114","1.471875","1.471875","1.471875"
"8360","2.793844","2.793844","2.793844"
"8619","1.4518030000000002","1.4518030000000002","1.4518030000000002"
"8857","1.751828","1.751828","1.751828"
"9064","2.091033","2.091033","2.091033"
"9278","1.110117","1.110117","1.110117"
"9524","1.611901","1.611901","1.611901"
"9744","2.253295","2.253295","2.253295"
"9964","1.749771","1.749771","1.749771"
"10249","1.1270930000000001","1.1270930000000001","1.1270930000000001"
"10502","5.461417","5.461417","5.461417"
"10800","1.2033699999999998","1.2033699999999998","1.2033699999999998"
"10999","1.2033699999999998","1.2033699999999998","1.2033699999999998"
"11232","0.426668","0.426668","0.426668"
"11459","1.718909","1.718909","1.718909"
"11673","2.253295","2.253295","2.253295"
"11900","0.459443","0.459443","0.459443"
"12107","0.992675","0.992675","0.992675"
"12405","3.3384389999999997","3.3384389999999997","3.3384389999999997"
"12645","1.919214","1.919214","1.919214"
