"Step","desert-sky-552 - latency/qsoload_q12-004","desert-sky-552 - latency/qsoload_q12-004__MIN","desert-sky-552 - latency/qsoload_q12-004__MAX"
"101","25.298688","25.298688","25.298688"
"332","7.6044089999999995","7.6044089999999995","7.6044089999999995"
"630","11.266772999999999","11.266772999999999","11.266772999999999"
"922","1.586961","1.586961","1.586961"
"1201","6.917455","6.917455","6.917455"
"1497","8.48526","8.48526","8.48526"
"1793","11.736253000000001","11.736253000000001","11.736253000000001"
"2037","21.809604","21.809604","21.809604"
"2255","8.522540000000001","8.522540000000001","8.522540000000001"
"2467","15.942945","15.942945","15.942945"
"2666","23.047629","23.047629","23.047629"
"2964","60","60","60"
"3217","11.968200000000001","11.968200000000001","11.968200000000001"
"3515","5.6741459999999995","5.6741459999999995","5.6741459999999995"
"3811","12.841835","12.841835","12.841835"
"4090","27.875156999999998","27.875156999999998","27.875156999999998"
"4367","24.922209","24.922209","24.922209"
"4633","6.5237929999999995","6.5237929999999995","6.5237929999999995"
"4929","25.10312","25.10312","25.10312"
"5182","5.2579579999999995","5.2579579999999995","5.2579579999999995"
"5446","13.81368","13.81368","13.81368"
"5699","4.017251","4.017251","4.017251"
"5995","4.242858","4.242858","4.242858"
"6233","6.683581","6.683581","6.683581"
"6529","2.569076","2.569076","2.569076"
"6801","6.034734","6.034734","6.034734"
"7032","1.3204090000000002","1.3204090000000002","1.3204090000000002"
"7259","14.36282","14.36282","14.36282"
"7538","1.6102560000000001","1.6102560000000001","1.6102560000000001"
"7836","27.518245999999998","27.518245999999998","27.518245999999998"
"8063","60","60","60"
"8309","4.589995","4.589995","4.589995"
"8568","60","60","60"
"8806","1.7207940000000002","1.7207940000000002","1.7207940000000002"
"9013","2.409567","2.409567","2.409567"
"9227","60","60","60"
"9473","3.311037","3.311037","3.311037"
"9693","3.308147","3.308147","3.308147"
"9913","4.219989","4.219989","4.219989"
"10198","2.8624810000000003","2.8624810000000003","2.8624810000000003"
"10451","3.668492","3.668492","3.668492"
"10749","6.659712000000001","6.659712000000001","6.659712000000001"
"10948","2.440718","2.440718","2.440718"
"11181","1.049249","1.049249","1.049249"
"11408","1.3655730000000001","1.3655730000000001","1.3655730000000001"
"11622","0.597197","0.597197","0.597197"
"11849","1.972613","1.972613","1.972613"
"12056","1.306999","1.306999","1.306999"
"12354","4.849333","4.849333","4.849333"
"12594","6.388350999999999","6.388350999999999","6.388350999999999"
