"Step","desert-sky-552 - latency/qsoload_q8-005","desert-sky-552 - latency/qsoload_q8-005__MIN","desert-sky-552 - latency/qsoload_q8-005__MAX"
"157","12.646189","12.646189","12.646189"
"388","10.77089","10.77089","10.77089"
"686","10.326111999999998","10.326111999999998","10.326111999999998"
"978","16.294352","16.294352","16.294352"
"1257","3.514319","3.514319","3.514319"
"1553","1.502173","1.502173","1.502173"
"1849","13.245359","13.245359","13.245359"
"2093","29.484816","29.484816","29.484816"
"2311","5.20249","5.20249","5.20249"
"2523","0.901011","0.901011","0.901011"
"2722","9.102915999999999","9.102915999999999","9.102915999999999"
"3020","13.989544","13.989544","13.989544"
"3273","60","60","60"
"3571","60","60","60"
"3867","54.726295","54.726295","54.726295"
"4146","34.549023","34.549023","34.549023"
"4423","2.1291819999999997","2.1291819999999997","2.1291819999999997"
"4689","19.79465","19.79465","19.79465"
"4985","0.104396","0.104396","0.104396"
"5238","1.851137","1.851137","1.851137"
"5502","1.9836310000000001","1.9836310000000001","1.9836310000000001"
"5755","0.137382","0.137382","0.137382"
"6051","3.205732","3.205732","3.205732"
"6289","2.37395","2.37395","2.37395"
"6585","11.381549999999999","11.381549999999999","11.381549999999999"
"6857","0.065863","0.065863","0.065863"
"7088","10.103244","10.103244","10.103244"
"7315","45.75949","45.75949","45.75949"
"7594","0.24471500000000002","0.24471500000000002","0.24471500000000002"
"7892","0.23353200000000002","0.23353200000000002","0.23353200000000002"
"8119","0.235097","0.235097","0.235097"
"8365","0.221023","0.221023","0.221023"
"8624","7.5640789999999996","7.5640789999999996","7.5640789999999996"
"8862","0.140607","0.140607","0.140607"
"9069","0.06759399999999999","0.06759399999999999","0.06759399999999999"
"9283","0.039618","0.039618","0.039618"
"9529","0.038369","0.038369","0.038369"
"9749","0.038175","0.038175","0.038175"
"9969","0.039437","0.039437","0.039437"
"10254","0.039503","0.039503","0.039503"
"10507","0.039623","0.039623","0.039623"
"10805","0.057743","0.057743","0.057743"
"11004","0.046972","0.046972","0.046972"
"11237","0.047502","0.047502","0.047502"
"11464","0.046166","0.046166","0.046166"
"11678","0.050411000000000004","0.050411000000000004","0.050411000000000004"
"11905","0.066187","0.066187","0.066187"
"12112","11.702712","11.702712","11.702712"
"12410","13.0725","13.0725","13.0725"
"12650","0.063498","0.063498","0.063498"
