"Step","desert-sky-552 - latency/qsoload_q11-003","desert-sky-552 - latency/qsoload_q11-003__MIN","desert-sky-552 - latency/qsoload_q11-003__MAX"
"95","10.368459999999999","10.368459999999999","10.368459999999999"
"326","4.040822","4.040822","4.040822"
"624","0.589939","0.589939","0.589939"
"916","5.590421999999999","5.590421999999999","5.590421999999999"
"1195","0.18914799999999998","0.18914799999999998","0.18914799999999998"
"1491","0.198084","0.198084","0.198084"
"1787","0.309898","0.309898","0.309898"
"2031","0.626561","0.626561","0.626561"
"2249","24.926239000000002","24.926239000000002","24.926239000000002"
"2461","0.057524","0.057524","0.057524"
"2660","0.191966","0.191966","0.191966"
"2958","0.05172","0.05172","0.05172"
"3211","2.0667649999999997","2.0667649999999997","2.0667649999999997"
"3509","3.891491","3.891491","3.891491"
"3805","0.6794589999999999","0.6794589999999999","0.6794589999999999"
"4084","0.6640309999999999","0.6640309999999999","0.6640309999999999"
"4361","0.516346","0.516346","0.516346"
"4627","0.690392","0.690392","0.690392"
"4923","0.52766","0.52766","0.52766"
"5176","0.571908","0.571908","0.571908"
"5440","0.494502","0.494502","0.494502"
"5693","1.1060450000000002","1.1060450000000002","1.1060450000000002"
"5989","1.380215","1.380215","1.380215"
"6227","0.571809","0.571809","0.571809"
"6523","0.35425799999999996","0.35425799999999996","0.35425799999999996"
"6795","0.061667","0.061667","0.061667"
"7026","0.645697","0.645697","0.645697"
"7253","1.5422280000000002","1.5422280000000002","1.5422280000000002"
"7532","1.867583","1.867583","1.867583"
"7830","0.65636","0.65636","0.65636"
"8057","6.214259","6.214259","6.214259"
"8303","1.426694","1.426694","1.426694"
"8562","0.631155","0.631155","0.631155"
"8800","0.786475","0.786475","0.786475"
"9007","0.072582","0.072582","0.072582"
"9221","0.054003","0.054003","0.054003"
"9467","0.08291","0.08291","0.08291"
"9687","0.330535","0.330535","0.330535"
"9907","0.668523","0.668523","0.668523"
"10192","0.05172","0.05172","0.05172"
"10445","0.25833300000000003","0.25833300000000003","0.25833300000000003"
"10743","0.057524","0.057524","0.057524"
"10942","0.061667","0.061667","0.061667"
"11175","0.072582","0.072582","0.072582"
"11402","0.494502","0.494502","0.494502"
"11616","0.330535","0.330535","0.330535"
"11843","0.08291","0.08291","0.08291"
"12050","0.166714","0.166714","0.166714"
"12348","18.378429","18.378429","18.378429"
"12588","0.162466","0.162466","0.162466"
