"Step","desert-sky-552 - latency/qsoload_q14-001","desert-sky-552 - latency/qsoload_q14-001__MIN","desert-sky-552 - latency/qsoload_q14-001__MAX"
"108","60","60","60"
"339","42.274251","42.274251","42.274251"
"637","60","60","60"
"929","29.678527","29.678527","29.678527"
"1208","60","60","60"
"1504","27.232837","27.232837","27.232837"
"1800","60","60","60"
"2044","32.481595","32.481595","32.481595"
"2262","46.205555","46.205555","46.205555"
"2474","60","60","60"
"2673","52.176139000000006","52.176139000000006","52.176139000000006"
"2971","19.576327000000003","19.576327000000003","19.576327000000003"
"3224","35.651093","35.651093","35.651093"
"3522","42.299315","42.299315","42.299315"
"3818","24.597598","24.597598","24.597598"
"4097","11.6911","11.6911","11.6911"
"4374","51.712151","51.712151","51.712151"
"4640","9.907108000000001","9.907108000000001","9.907108000000001"
"4936","12.423962","12.423962","12.423962"
"5189","5.637126","5.637126","5.637126"
"5453","60","60","60"
"5706","60","60","60"
"6002","25.568787","25.568787","25.568787"
"6240","60","60","60"
"6536","60","60","60"
"6808","33.767328","33.767328","33.767328"
"7039","6.53266","6.53266","6.53266"
"7266","60","60","60"
"7545","60","60","60"
"7843","60","60","60"
"8070","13.135259","13.135259","13.135259"
"8316","60","60","60"
"8575","4.8146130000000005","4.8146130000000005","4.8146130000000005"
"8813","6.133100000000001","6.133100000000001","6.133100000000001"
"9020","60","60","60"
"9234","4.60861","4.60861","4.60861"
"9480","15.451856","15.451856","15.451856"
"9700","18.145555","18.145555","18.145555"
"9920","17.870672","17.870672","17.870672"
"10205","60","60","60"
"10458","20.609491000000002","20.609491000000002","20.609491000000002"
"10756","11.772299","11.772299","11.772299"
"10955","26.438534999999998","26.438534999999998","26.438534999999998"
"11188","43.685226","43.685226","43.685226"
"11415","36.947722999999996","36.947722999999996","36.947722999999996"
"11629","13.004294","13.004294","13.004294"
"11856","17.534666","17.534666","17.534666"
"12063","25.225451","25.225451","25.225451"
"12361","60","60","60"
"12601","60","60","60"
