"Step","desert-sky-552 - latency/qsoload_q7-002","desert-sky-552 - latency/qsoload_q7-002__MIN","desert-sky-552 - latency/qsoload_q7-002__MAX"
"149","8.211215","8.211215","8.211215"
"380","5.776263","5.776263","5.776263"
"678","2.7865189999999997","2.7865189999999997","2.7865189999999997"
"970","1.602032","1.602032","1.602032"
"1249","3.0860030000000003","3.0860030000000003","3.0860030000000003"
"1545","2.922475","2.922475","2.922475"
"1841","4.328231","4.328231","4.328231"
"2085","1.882155","1.882155","1.882155"
"2303","3.92977","3.92977","3.92977"
"2515","7.002441","7.002441","7.002441"
"2714","3.987239","3.987239","3.987239"
"3012","4.745916","4.745916","4.745916"
"3265","4.357394","4.357394","4.357394"
"3563","0.924804","0.924804","0.924804"
"3859","3.6623930000000002","3.6623930000000002","3.6623930000000002"
"4138","2.97323","2.97323","2.97323"
"4415","6.845652","6.845652","6.845652"
"4681","5.117319999999999","5.117319999999999","5.117319999999999"
"4977","8.015391","8.015391","8.015391"
"5230","4.772171999999999","4.772171999999999","4.772171999999999"
"5494","0.711428","0.711428","0.711428"
"5747","2.954535","2.954535","2.954535"
"6043","2.198813","2.198813","2.198813"
"6281","3.794352","3.794352","3.794352"
"6577","1.345328","1.345328","1.345328"
"6849","0.911707","0.911707","0.911707"
"7080","2.089159","2.089159","2.089159"
"7307","1.032281","1.032281","1.032281"
"7586","4.984718","4.984718","4.984718"
"7884","1.979756","1.979756","1.979756"
"8111","1.6972170000000002","1.6972170000000002","1.6972170000000002"
"8357","2.550808","2.550808","2.550808"
"8616","1.564491","1.564491","1.564491"
"8854","3.532906","3.532906","3.532906"
"9061","2.069165","2.069165","2.069165"
"9275","4.1867399999999995","4.1867399999999995","4.1867399999999995"
"9521","1.032281","1.032281","1.032281"
"9741","4.162053","4.162053","4.162053"
"9961","3.313699","3.313699","3.313699"
"10246","2.869396","2.869396","2.869396"
"10499","9.845514999999999","9.845514999999999","9.845514999999999"
"10797","2.826909","2.826909","2.826909"
"10996","2.826909","2.826909","2.826909"
"11229","6.588407","6.588407","6.588407"
"11456","6.572381999999999","6.572381999999999","6.572381999999999"
"11670","4.162053","4.162053","4.162053"
"11897","0.924804","0.924804","0.924804"
"12104","4.291176999999999","4.291176999999999","4.291176999999999"
"12402","3.730532","3.730532","3.730532"
"12642","3.0671280000000003","3.0671280000000003","3.0671280000000003"
