"Step","desert-sky-552 - latency/qsoload_q10-003","desert-sky-552 - latency/qsoload_q10-003__MIN","desert-sky-552 - latency/qsoload_q10-003__MAX"
"90","3.6183229999999997","3.6183229999999997","3.6183229999999997"
"321","60","60","60"
"619","34.346696","34.346696","34.346696"
"911","60","60","60"
"1190","14.565683000000002","14.565683000000002","14.565683000000002"
"1486","28.849273","28.849273","28.849273"
"1782","60","60","60"
"2026","60","60","60"
"2244","29.478042000000002","29.478042000000002","29.478042000000002"
"2456","13.202865","13.202865","13.202865"
"2655","60","60","60"
"2953","60","60","60"
"3206","4.030195","4.030195","4.030195"
"3504","18.632098000000003","18.632098000000003","18.632098000000003"
"3800","11.620496999999999","11.620496999999999","11.620496999999999"
"4079","13.917043","13.917043","13.917043"
"4356","60","60","60"
"4622","60","60","60"
"4918","60","60","60"
"5171","60","60","60"
"5435","60","60","60"
"5688","60","60","60"
"5984","60","60","60"
"6222","60","60","60"
"6518","60","60","60"
"6790","40.318381","40.318381","40.318381"
"7021","21.062032","21.062032","21.062032"
"7248","60","60","60"
"7527","1.43505","1.43505","1.43505"
"7825","26.663812999999998","26.663812999999998","26.663812999999998"
"8052","8.276048000000001","8.276048000000001","8.276048000000001"
"8298","60","60","60"
"8557","59.090128","59.090128","59.090128"
"8795","26.785609","26.785609","26.785609"
"9002","60","60","60"
"9216","60","60","60"
"9462","60","60","60"
"9682","60","60","60"
"9902","56.729063000000004","56.729063000000004","56.729063000000004"
"10187","60","60","60"
"10440","60","60","60"
"10738","60","60","60"
"10937","60","60","60"
"11170","60","60","60"
"11397","60","60","60"
"11611","53.064955000000005","53.064955000000005","53.064955000000005"
"11838","60","60","60"
"12045","45.618410000000004","45.618410000000004","45.618410000000004"
"12343","60","60","60"
"12583","60","60","60"
