"Step","desert-sky-552 - latency/qsoload_q15-003","desert-sky-552 - latency/qsoload_q15-003__MIN","desert-sky-552 - latency/qsoload_q15-003__MAX"
"115","60","60","60"
"346","60","60","60"
"644","60","60","60"
"936","9.375647","9.375647","9.375647"
"1215","4.532781","4.532781","4.532781"
"1511","56.116341999999996","56.116341999999996","56.116341999999996"
"1807","60","60","60"
"2051","41.762633","41.762633","41.762633"
"2269","60","60","60"
"2481","60","60","60"
"2680","54.571627","54.571627","54.571627"
"2978","60","60","60"
"3231","60","60","60"
"3529","60","60","60"
"3825","11.062562","11.062562","11.062562"
"4104","13.794908","13.794908","13.794908"
"4381","55.181775","55.181775","55.181775"
"4647","60","60","60"
"4943","30.19722","30.19722","30.19722"
"5196","60","60","60"
"5460","4.079372","4.079372","4.079372"
"5713","2.960496","2.960496","2.960496"
"6009","3.6264160000000003","3.6264160000000003","3.6264160000000003"
"6247","60","60","60"
"6543","30.498566","30.498566","30.498566"
"6815","43.613589","43.613589","43.613589"
"7046","20.436156","20.436156","20.436156"
"7273","6.619497","6.619497","6.619497"
"7552","60","60","60"
"7850","11.017524","11.017524","11.017524"
"8077","6.957518","6.957518","6.957518"
"8323","10.198291","10.198291","10.198291"
"8582","7.417009","7.417009","7.417009"
"8820","7.444132","7.444132","7.444132"
"9027","7.732772","7.732772","7.732772"
"9241","12.499905","12.499905","12.499905"
"9487","6.653609","6.653609","6.653609"
"9707","5.338051999999999","5.338051999999999","5.338051999999999"
"9927","7.082236","7.082236","7.082236"
"10212","6.962979000000001","6.962979000000001","6.962979000000001"
"10465","59.869619","59.869619","59.869619"
"10763","11.027356","11.027356","11.027356"
"10962","10.831316999999999","10.831316999999999","10.831316999999999"
"11195","14.11851","14.11851","14.11851"
"11422","10.184483","10.184483","10.184483"
"11636","12.519173","12.519173","12.519173"
"11863","19.67682","19.67682","19.67682"
"12070","10.858158999999999","10.858158999999999","10.858158999999999"
"12368","60","60","60"
"12608","17.583565999999998","17.583565999999998","17.583565999999998"
