"Step","desert-sky-552 - latency/qsoload_q11-005","desert-sky-552 - latency/qsoload_q11-005__MIN","desert-sky-552 - latency/qsoload_q11-005__MAX"
"97","10.414335999999999","10.414335999999999","10.414335999999999"
"328","12.884736","12.884736","12.884736"
"626","0.570612","0.570612","0.570612"
"918","1.7246579999999998","1.7246579999999998","1.7246579999999998"
"1197","0.12622","0.12622","0.12622"
"1493","4.619047999999999","4.619047999999999","4.619047999999999"
"1789","0.291608","0.291608","0.291608"
"2033","0.66049","0.66049","0.66049"
"2251","6.9764040000000005","6.9764040000000005","6.9764040000000005"
"2463","0.12803","0.12803","0.12803"
"2662","0.586091","0.586091","0.586091"
"2960","0.056799","0.056799","0.056799"
"3213","9.755916","9.755916","9.755916"
"3511","3.767365","3.767365","3.767365"
"3807","54.047971","54.047971","54.047971"
"4086","0.811371","0.811371","0.811371"
"4363","0.308889","0.308889","0.308889"
"4629","3.76377","3.76377","3.76377"
"4925","0.544603","0.544603","0.544603"
"5178","0.557179","0.557179","0.557179"
"5442","0.828761","0.828761","0.828761"
"5695","1.067648","1.067648","1.067648"
"5991","1.4776859999999998","1.4776859999999998","1.4776859999999998"
"6229","0.560764","0.560764","0.560764"
"6525","0.056350000000000004","0.056350000000000004","0.056350000000000004"
"6797","0.13896799999999998","0.13896799999999998","0.13896799999999998"
"7028","0.816065","0.816065","0.816065"
"7255","1.58649","1.58649","1.58649"
"7534","3.438517","3.438517","3.438517"
"7832","0.695917","0.695917","0.695917"
"8059","6.88251","6.88251","6.88251"
"8305","0.6588120000000001","0.6588120000000001","0.6588120000000001"
"8564","0.7161219999999999","0.7161219999999999","0.7161219999999999"
"8802","0.586091","0.586091","0.586091"
"9009","0.208362","0.208362","0.208362"
"9223","0.056799","0.056799","0.056799"
"9469","0.642558","0.642558","0.642558"
"9689","0.079521","0.079521","0.079521"
"9909","0.6843469999999999","0.6843469999999999","0.6843469999999999"
"10194","1.5323689999999999","1.5323689999999999","1.5323689999999999"
"10447","0.095372","0.095372","0.095372"
"10745","0.056350000000000004","0.056350000000000004","0.056350000000000004"
"10944","0.13896799999999998","0.13896799999999998","0.13896799999999998"
"11177","0.208362","0.208362","0.208362"
"11404","0.828761","0.828761","0.828761"
"11618","0.079521","0.079521","0.079521"
"11845","0.169784","0.169784","0.169784"
"12052","0.169784","0.169784","0.169784"
"12350","15.563630999999999","15.563630999999999","15.563630999999999"
"12590","0.10180700000000001","0.10180700000000001","0.10180700000000001"
