"Step","desert-sky-552 - latency/qsoload_q4-003","desert-sky-552 - latency/qsoload_q4-003__MIN","desert-sky-552 - latency/qsoload_q4-003__MAX"
"135","12.04817","12.04817","12.04817"
"366","25.239343","25.239343","25.239343"
"664","2.876922","2.876922","2.876922"
"956","8.091953","8.091953","8.091953"
"1235","60","60","60"
"1531","11.885502","11.885502","11.885502"
"1827","19.645761999999998","19.645761999999998","19.645761999999998"
"2071","6.097758","6.097758","6.097758"
"2289","1.6382750000000001","1.6382750000000001","1.6382750000000001"
"2501","5.710439","5.710439","5.710439"
"2700","6.757665","6.757665","6.757665"
"2998","36.628716999999995","36.628716999999995","36.628716999999995"
"3251","16.168142","16.168142","16.168142"
"3549","9.14635","9.14635","9.14635"
"3845","21.120307","21.120307","21.120307"
"4124","6.242377","6.242377","6.242377"
"4401","7.058470000000001","7.058470000000001","7.058470000000001"
"4667","26.167087","26.167087","26.167087"
"4963","25.562201","25.562201","25.562201"
"5216","7.264875","7.264875","7.264875"
"5480","54.097873","54.097873","54.097873"
"5733","0.10368899999999999","0.10368899999999999","0.10368899999999999"
"6029","0.398842","0.398842","0.398842"
"6267","3.373451","3.373451","3.373451"
"6563","2.79253","2.79253","2.79253"
"6835","0.096938","0.096938","0.096938"
"7066","0.817964","0.817964","0.817964"
"7293","0.121217","0.121217","0.121217"
"7572","0.225722","0.225722","0.225722"
"7870","0.127401","0.127401","0.127401"
"8097","0.23311500000000002","0.23311500000000002","0.23311500000000002"
"8343","1.462937","1.462937","1.462937"
"8602","0.800761","0.800761","0.800761"
"8840","0.595424","0.595424","0.595424"
"9047","1.596318","1.596318","1.596318"
"9261","3.077789","3.077789","3.077789"
"9507","0.333656","0.333656","0.333656"
"9727","0.121667","0.121667","0.121667"
"9947","1.6933289999999999","1.6933289999999999","1.6933289999999999"
"10232","0.23810599999999998","0.23810599999999998","0.23810599999999998"
"10485","0.219925","0.219925","0.219925"
"10783","0.732193","0.732193","0.732193"
"10982","0.263013","0.263013","0.263013"
"11215","0.10368899999999999","0.10368899999999999","0.10368899999999999"
"11442","0.121217","0.121217","0.121217"
"11656","0.127401","0.127401","0.127401"
"11883","0.096938","0.096938","0.096938"
"12090","0.09129999999999999","0.09129999999999999","0.09129999999999999"
"12388","2.979913","2.979913","2.979913"
"12628","0.292308","0.292308","0.292308"
