"Step","desert-sky-552 - latency/qsoload_q10-001","desert-sky-552 - latency/qsoload_q10-001__MIN","desert-sky-552 - latency/qsoload_q10-001__MAX"
"88","7.681617","7.681617","7.681617"
"319","60","60","60"
"617","41.638879","41.638879","41.638879"
"909","60","60","60"
"1188","60","60","60"
"1484","60","60","60"
"1780","60","60","60"
"2024","60","60","60"
"2242","53.201125999999995","53.201125999999995","53.201125999999995"
"2454","60","60","60"
"2653","60","60","60"
"2951","60","60","60"
"3204","11.349242","11.349242","11.349242"
"3502","60","60","60"
"3798","60","60","60"
"4077","37.945428","37.945428","37.945428"
"4354","60","60","60"
"4620","60","60","60"
"4916","60","60","60"
"5169","60","60","60"
"5433","60","60","60"
"5686","60","60","60"
"5982","60","60","60"
"6220","60","60","60"
"6516","60","60","60"
"6788","60","60","60"
"7019","46.385515","46.385515","46.385515"
"7246","60","60","60"
"7525","1.5226199999999999","1.5226199999999999","1.5226199999999999"
"7823","53.976886","53.976886","53.976886"
"8050","8.486370999999998","8.486370999999998","8.486370999999998"
"8296","60","60","60"
"8555","60","60","60"
"8793","35.089025","35.089025","35.089025"
"9000","60","60","60"
"9214","60","60","60"
"9460","60","60","60"
"9680","60","60","60"
"9900","60","60","60"
"10185","60","60","60"
"10438","60","60","60"
"10736","55.765196","55.765196","55.765196"
"10935","60","60","60"
"11168","60","60","60"
"11395","60","60","60"
"11609","57.971807","57.971807","57.971807"
"11836","60","60","60"
"12043","60","60","60"
"12341","60","60","60"
"12581","60","60","60"
