"Step","desert-sky-552 - latency/qsoload_q11-002","desert-sky-552 - latency/qsoload_q11-002__MIN","desert-sky-552 - latency/qsoload_q11-002__MAX"
"94","9.891117","9.891117","9.891117"
"325","1.895759","1.895759","1.895759"
"623","1.449481","1.449481","1.449481"
"915","2.944467","2.944467","2.944467"
"1194","7.394437","7.394437","7.394437"
"1490","7.2083770000000005","7.2083770000000005","7.2083770000000005"
"1786","0.17704599999999998","0.17704599999999998","0.17704599999999998"
"2030","4.53662","4.53662","4.53662"
"2248","0.185576","0.185576","0.185576"
"2460","17.644782","17.644782","17.644782"
"2659","0.18697999999999998","0.18697999999999998","0.18697999999999998"
"2957","0.031197","0.031197","0.031197"
"3210","26.628948","26.628948","26.628948"
"3508","15.61536","15.61536","15.61536"
"3804","0.558356","0.558356","0.558356"
"4083","0.687159","0.687159","0.687159"
"4360","1.5593009999999998","1.5593009999999998","1.5593009999999998"
"4626","0.44993099999999997","0.44993099999999997","0.44993099999999997"
"4922","0.272219","0.272219","0.272219"
"5175","0.709321","0.709321","0.709321"
"5439","0.408579","0.408579","0.408579"
"5692","1.008028","1.008028","1.008028"
"5988","1.369562","1.369562","1.369562"
"6226","0.509057","0.509057","0.509057"
"6522","0.036383000000000006","0.036383000000000006","0.036383000000000006"
"6794","0.07814700000000001","0.07814700000000001","0.07814700000000001"
"7025","0.844936","0.844936","0.844936"
"7252","0.568633","0.568633","0.568633"
"7531","0.530533","0.530533","0.530533"
"7829","0.570882","0.570882","0.570882"
"8056","6.119020000000001","6.119020000000001","6.119020000000001"
"8302","1.333104","1.333104","1.333104"
"8561","0.535822","0.535822","0.535822"
"8799","0.650919","0.650919","0.650919"
"9006","0.476132","0.476132","0.476132"
"9220","0.519225","0.519225","0.519225"
"9466","1.129748","1.129748","1.129748"
"9686","0.17674","0.17674","0.17674"
"9906","0.036383000000000006","0.036383000000000006","0.036383000000000006"
"10191","0.31144299999999997","0.31144299999999997","0.31144299999999997"
"10444","0.031197","0.031197","0.031197"
"10742","0.476132","0.476132","0.476132"
"10941","0.509057","0.509057","0.509057"
"11174","0.07814700000000001","0.07814700000000001","0.07814700000000001"
"11401","0.523976","0.523976","0.523976"
"11615","0.564332","0.564332","0.564332"
"11842","0.17674","0.17674","0.17674"
"12049","0.036749000000000004","0.036749000000000004","0.036749000000000004"
"12347","60","60","60"
"12587","0.134833","0.134833","0.134833"
