"Step","desert-sky-552 - latency/qsoload_q11-004","desert-sky-552 - latency/qsoload_q11-004__MIN","desert-sky-552 - latency/qsoload_q11-004__MAX"
"96","12.08544","12.08544","12.08544"
"327","9.233688","9.233688","9.233688"
"625","23.196188999999997","23.196188999999997","23.196188999999997"
"917","1.384412","1.384412","1.384412"
"1196","17.069650000000003","17.069650000000003","17.069650000000003"
"1492","3.68907","3.68907","3.68907"
"1788","2.631401","2.631401","2.631401"
"2032","2.6683739999999996","2.6683739999999996","2.6683739999999996"
"2250","6.6976629999999995","6.6976629999999995","6.6976629999999995"
"2462","0.960788","0.960788","0.960788"
"2661","41.671815","41.671815","41.671815"
"2959","9.436221999999999","9.436221999999999","9.436221999999999"
"3212","3.723668","3.723668","3.723668"
"3510","16.029545","16.029545","16.029545"
"3806","20.447833","20.447833","20.447833"
"4085","23.455030999999998","23.455030999999998","23.455030999999998"
"4362","2.846614","2.846614","2.846614"
"4628","3.937801","3.937801","3.937801"
"4924","2.938151","2.938151","2.938151"
"5177","1.699016","1.699016","1.699016"
"5441","19.599456","19.599456","19.599456"
"5694","2.589959","2.589959","2.589959"
"5990","3.5651080000000004","3.5651080000000004","3.5651080000000004"
"6228","23.495389","23.495389","23.495389"
"6524","2.768813","2.768813","2.768813"
"6796","1.024977","1.024977","1.024977"
"7027","2.2542869999999997","2.2542869999999997","2.2542869999999997"
"7254","7.354723","7.354723","7.354723"
"7533","60","60","60"
"7831","3.4161460000000003","3.4161460000000003","3.4161460000000003"
"8058","2.5909400000000002","2.5909400000000002","2.5909400000000002"
"8304","3.814459","3.814459","3.814459"
"8563","1.959554","1.959554","1.959554"
"8801","3.4830520000000003","3.4830520000000003","3.4830520000000003"
"9008","22.222777999999998","22.222777999999998","22.222777999999998"
"9222","1.899845","1.899845","1.899845"
"9468","2.325586","2.325586","2.325586"
"9688","3.767162","3.767162","3.767162"
"9908","2.4391619999999996","2.4391619999999996","2.4391619999999996"
"10193","14.77882","14.77882","14.77882"
"10446","2.296148","2.296148","2.296148"
"10744","2.338084","2.338084","2.338084"
"10943","2.80565","2.80565","2.80565"
"11176","2.631401","2.631401","2.631401"
"11403","24.462419999999998","24.462419999999998","24.462419999999998"
"11617","3.709853","3.709853","3.709853"
"11844","1.699016","1.699016","1.699016"
"12051","1.094511","1.094511","1.094511"
"12349","6.279952000000001","6.279952000000001","6.279952000000001"
"12589","2.6683739999999996","2.6683739999999996","2.6683739999999996"
