"Step","desert-sky-552 - latency/qsoload_q13-005","desert-sky-552 - latency/qsoload_q13-005__MIN","desert-sky-552 - latency/qsoload_q13-005__MAX"
"107","60","60","60"
"338","60","60","60"
"636","60","60","60"
"928","60","60","60"
"1207","43.612336000000006","43.612336000000006","43.612336000000006"
"1503","60","60","60"
"1799","60","60","60"
"2043","60","60","60"
"2261","60","60","60"
"2473","40.196949999999994","40.196949999999994","40.196949999999994"
"2672","60","60","60"
"2970","60","60","60"
"3223","60","60","60"
"3521","3.204223","3.204223","3.204223"
"3817","60","60","60"
"4096","60","60","60"
"4373","60","60","60"
"4639","27.63441","27.63441","27.63441"
"4935","21.098736000000002","21.098736000000002","21.098736000000002"
"5188","60","60","60"
"5452","60","60","60"
"5705","60","60","60"
"6001","39.703597","39.703597","39.703597"
"6239","56.784239","56.784239","56.784239"
"6535","60","60","60"
"6807","60","60","60"
"7038","60","60","60"
"7265","60","60","60"
"7544","60","60","60"
"7842","58.308288999999995","58.308288999999995","58.308288999999995"
"8069","3.595497","3.595497","3.595497"
"8315","2.311642","2.311642","2.311642"
"8574","60","60","60"
"8812","14.554853999999999","14.554853999999999","14.554853999999999"
"9019","60","60","60"
"9233","17.756098","17.756098","17.756098"
"9479","11.506531","11.506531","11.506531"
"9699","12.029279","12.029279","12.029279"
"9919","12.351441000000001","12.351441000000001","12.351441000000001"
"10204","60","60","60"
"10457","12.972343","12.972343","12.972343"
"10755","20.215705000000003","20.215705000000003","20.215705000000003"
"10954","60","60","60"
"11187","11.941338","11.941338","11.941338"
"11414","11.693185999999999","11.693185999999999","11.693185999999999"
"11628","60","60","60"
"11855","10.944823","10.944823","10.944823"
"12062","1.3348499999999999","1.3348499999999999","1.3348499999999999"
"12360","11.092158","11.092158","11.092158"
"12600","12.114965","12.114965","12.114965"
