"Step","desert-sky-552 - latency/qsoload_q15-004","desert-sky-552 - latency/qsoload_q15-004__MIN","desert-sky-552 - latency/qsoload_q15-004__MAX"
"116","25.159366000000002","25.159366000000002","25.159366000000002"
"347","60","60","60"
"645","15.332193","15.332193","15.332193"
"937","4.790398","4.790398","4.790398"
"1216","10.405574","10.405574","10.405574"
"1512","60","60","60"
"1808","11.021351000000001","11.021351000000001","11.021351000000001"
"2052","4.792165","4.792165","4.792165"
"2270","18.635646","18.635646","18.635646"
"2482","60","60","60"
"2681","31.439854","31.439854","31.439854"
"2979","60","60","60"
"3232","60","60","60"
"3530","4.50732","4.50732","4.50732"
"3826","2.7340619999999998","2.7340619999999998","2.7340619999999998"
"4105","2.683202","2.683202","2.683202"
"4382","60","60","60"
"4648","16.977753","16.977753","16.977753"
"4944","20.661959","20.661959","20.661959"
"5197","3.8486260000000003","3.8486260000000003","3.8486260000000003"
"5461","0.733607","0.733607","0.733607"
"5714","0.713804","0.713804","0.713804"
"6010","0.225173","0.225173","0.225173"
"6248","60","60","60"
"6544","21.550703000000002","21.550703000000002","21.550703000000002"
"6816","18.837056","18.837056","18.837056"
"7047","10.477501","10.477501","10.477501"
"7274","2.088901","2.088901","2.088901"
"7553","60","60","60"
"7851","2.2017130000000003","2.2017130000000003","2.2017130000000003"
"8078","8.630327","8.630327","8.630327"
"8324","6.514518","6.514518","6.514518"
"8583","3.948233","3.948233","3.948233"
"8821","4.244764","4.244764","4.244764"
"9028","0.819469","0.819469","0.819469"
"9242","9.643640999999999","9.643640999999999","9.643640999999999"
"9488","1.8539459999999999","1.8539459999999999","1.8539459999999999"
"9708","1.548016","1.548016","1.548016"
"9928","1.785547","1.785547","1.785547"
"10213","1.6329960000000001","1.6329960000000001","1.6329960000000001"
"10466","2.361895","2.361895","2.361895"
"10764","1.872547","1.872547","1.872547"
"10963","2.016651","2.016651","2.016651"
"11196","2.55375","2.55375","2.55375"
"11423","2.318082","2.318082","2.318082"
"11637","9.754352999999998","9.754352999999998","9.754352999999998"
"11864","1.710644","1.710644","1.710644"
"12071","5.896263","5.896263","5.896263"
"12369","0.31917399999999996","0.31917399999999996","0.31917399999999996"
"12609","60","60","60"
