"Step","desert-sky-552 - latency/qsoload_q13-001","desert-sky-552 - latency/qsoload_q13-001__MIN","desert-sky-552 - latency/qsoload_q13-001__MAX"
"103","39.18943","39.18943","39.18943"
"334","60","60","60"
"632","23.052297","23.052297","23.052297"
"924","60","60","60"
"1203","33.442276","33.442276","33.442276"
"1499","16.498572","16.498572","16.498572"
"1795","16.825986","16.825986","16.825986"
"2039","12.914487999999999","12.914487999999999","12.914487999999999"
"2257","9.300432","9.300432","9.300432"
"2469","11.973816999999999","11.973816999999999","11.973816999999999"
"2668","5.253762","5.253762","5.253762"
"2966","60","60","60"
"3219","22.285656","22.285656","22.285656"
"3517","60","60","60"
"3813","1.1811369999999999","1.1811369999999999","1.1811369999999999"
"4092","5.562264","5.562264","5.562264"
"4369","5.755377","5.755377","5.755377"
"4635","5.065743","5.065743","5.065743"
"4931","8.181754","8.181754","8.181754"
"5184","60","60","60"
"5448","60","60","60"
"5701","13.188556","13.188556","13.188556"
"5997","60","60","60"
"6235","60","60","60"
"6531","60","60","60"
"6803","60","60","60"
"7034","60","60","60"
"7261","60","60","60"
"7540","60","60","60"
"7838","37.233779000000006","37.233779000000006","37.233779000000006"
"8065","42.033696000000006","42.033696000000006","42.033696000000006"
"8311","60","60","60"
"8570","7.874326","7.874326","7.874326"
"8808","60","60","60"
"9015","20.694271","20.694271","20.694271"
"9229","2.103949","2.103949","2.103949"
"9475","1.788913","1.788913","1.788913"
"9695","1.7515509999999999","1.7515509999999999","1.7515509999999999"
"9915","60","60","60"
"10200","12.119677","12.119677","12.119677"
"10453","1.973184","1.973184","1.973184"
"10751","1.8888150000000001","1.8888150000000001","1.8888150000000001"
"10950","1.280994","1.280994","1.280994"
"11183","1.062246","1.062246","1.062246"
"11410","1.6131929999999999","1.6131929999999999","1.6131929999999999"
"11624","1.361897","1.361897","1.361897"
"11851","1.7381980000000001","1.7381980000000001","1.7381980000000001"
"12058","1.1334849999999999","1.1334849999999999","1.1334849999999999"
"12356","1.472279","1.472279","1.472279"
"12596","1.272856","1.272856","1.272856"
