"Step","desert-sky-552 - latency/qsoload_q11-001","desert-sky-552 - latency/qsoload_q11-001__MIN","desert-sky-552 - latency/qsoload_q11-001__MAX"
"93","7.932031","7.932031","7.932031"
"324","8.251588","8.251588","8.251588"
"622","21.564989","21.564989","21.564989"
"914","0.9964829999999999","0.9964829999999999","0.9964829999999999"
"1193","2.3253850000000003","2.3253850000000003","2.3253850000000003"
"1489","2.073774","2.073774","2.073774"
"1785","7.664794","7.664794","7.664794"
"2029","0.853136","0.853136","0.853136"
"2247","7.828558","7.828558","7.828558"
"2459","1.021203","1.021203","1.021203"
"2658","22.872648","22.872648","22.872648"
"2956","18.345346000000003","18.345346000000003","18.345346000000003"
"3209","2.841146","2.841146","2.841146"
"3507","2.8672600000000004","2.8672600000000004","2.8672600000000004"
"3803","2.38297","2.38297","2.38297"
"4082","17.915646000000002","17.915646000000002","17.915646000000002"
"4359","2.109782","2.109782","2.109782"
"4625","7.989876000000001","7.989876000000001","7.989876000000001"
"4921","21.361551","21.361551","21.361551"
"5174","10.894684","10.894684","10.894684"
"5438","2.030707","2.030707","2.030707"
"5691","2.1072919999999997","2.1072919999999997","2.1072919999999997"
"5987","2.196767","2.196767","2.196767"
"6225","19.722727","19.722727","19.722727"
"6521","2.202561","2.202561","2.202561"
"6793","1.220904","1.220904","1.220904"
"7024","2.335759","2.335759","2.335759"
"7251","1.792183","1.792183","1.792183"
"7530","8.183823","8.183823","8.183823"
"7828","2.8792220000000004","2.8792220000000004","2.8792220000000004"
"8055","1.255535","1.255535","1.255535"
"8301","3.904381","3.904381","3.904381"
"8560","2.060171","2.060171","2.060171"
"8798","2.55175","2.55175","2.55175"
"9005","17.526227","17.526227","17.526227"
"9219","2.658589","2.658589","2.658589"
"9465","2.500075","2.500075","2.500075"
"9685","2.761731","2.761731","2.761731"
"9905","2.563562","2.563562","2.563562"
"10190","16.728128","16.728128","16.728128"
"10443","2.6377829999999998","2.6377829999999998","2.6377829999999998"
"10741","3.558529","3.558529","3.558529"
"10940","2.0484459999999998","2.0484459999999998","2.0484459999999998"
"11173","2.782884","2.782884","2.782884"
"11400","35.925153","35.925153","35.925153"
"11614","2.073774","2.073774","2.073774"
"11841","2.8745920000000003","2.8745920000000003","2.8745920000000003"
"12048","4.540612","4.540612","4.540612"
"12346","2.030707","2.030707","2.030707"
"12586","0.853136","0.853136","0.853136"
