"Step","desert-sky-552 - latency/qsoload_q14-002","desert-sky-552 - latency/qsoload_q14-002__MIN","desert-sky-552 - latency/qsoload_q14-002__MAX"
"109","60","60","60"
"340","10.35414","10.35414","10.35414"
"638","28.269002","28.269002","28.269002"
"930","60","60","60"
"1209","60","60","60"
"1505","18.877541","18.877541","18.877541"
"1801","8.295092","8.295092","8.295092"
"2045","10.318135","10.318135","10.318135"
"2263","4.71846","4.71846","4.71846"
"2475","19.007448","19.007448","19.007448"
"2674","8.3098","8.3098","8.3098"
"2972","5.456634","5.456634","5.456634"
"3225","13.181438","13.181438","13.181438"
"3523","6.569421999999999","6.569421999999999","6.569421999999999"
"3819","60","60","60"
"4098","60","60","60"
"4375","12.170778","12.170778","12.170778"
"4641","7.5977049999999995","7.5977049999999995","7.5977049999999995"
"4937","4.269091","4.269091","4.269091"
"5190","4.7848370000000005","4.7848370000000005","4.7848370000000005"
"5454","60","60","60"
"5707","60","60","60"
"6003","60","60","60"
"6241","60","60","60"
"6537","60","60","60"
"6809","60","60","60"
"7040","13.454469999999999","13.454469999999999","13.454469999999999"
"7267","4.586652","4.586652","4.586652"
"7546","11.864804","11.864804","11.864804"
"7844","9.534383","9.534383","9.534383"
"8071","6.735717999999999","6.735717999999999","6.735717999999999"
"8317","4.257281","4.257281","4.257281"
"8576","3.353235","3.353235","3.353235"
"8814","1.3519100000000002","1.3519100000000002","1.3519100000000002"
"9021","60","60","60"
"9235","18.810616000000003","18.810616000000003","18.810616000000003"
"9481","1.4433779999999998","1.4433779999999998","1.4433779999999998"
"9701","1.513186","1.513186","1.513186"
"9921","1.471897","1.471897","1.471897"
"10206","1.001137","1.001137","1.001137"
"10459","0.414734","0.414734","0.414734"
"10757","0.597696","0.597696","0.597696"
"10956","0.44107","0.44107","0.44107"
"11189","2.042661","2.042661","2.042661"
"11416","0.714365","0.714365","0.714365"
"11630","1.298347","1.298347","1.298347"
"11857","1.4136790000000001","1.4136790000000001","1.4136790000000001"
"12064","0.50775","0.50775","0.50775"
"12362","0.748414","0.748414","0.748414"
"12602","0.90755","0.90755","0.90755"
