"Step","desert-sky-552 - latency/qsoload_q4-002","desert-sky-552 - latency/qsoload_q4-002__MIN","desert-sky-552 - latency/qsoload_q4-002__MAX"
"134","12.752766","12.752766","12.752766"
"365","22.083222000000003","22.083222000000003","22.083222000000003"
"663","2.59964","2.59964","2.59964"
"955","7.2830900000000005","7.2830900000000005","7.2830900000000005"
"1234","60","60","60"
"1530","10.706790000000002","10.706790000000002","10.706790000000002"
"1826","16.846419","16.846419","16.846419"
"2070","6.182444","6.182444","6.182444"
"2288","2.3535630000000003","2.3535630000000003","2.3535630000000003"
"2500","5.4535789999999995","5.4535789999999995","5.4535789999999995"
"2699","6.685809","6.685809","6.685809"
"2997","60","60","60"
"3250","17.106557000000002","17.106557000000002","17.106557000000002"
"3548","9.046643","9.046643","9.046643"
"3844","22.008679","22.008679","22.008679"
"4123","6.244819000000001","6.244819000000001","6.244819000000001"
"4400","7.074159","7.074159","7.074159"
"4666","27.450053","27.450053","27.450053"
"4962","21.94373","21.94373","21.94373"
"5215","7.938992","7.938992","7.938992"
"5479","57.515536999999995","57.515536999999995","57.515536999999995"
"5732","0.098902","0.098902","0.098902"
"6028","0.36554899999999996","0.36554899999999996","0.36554899999999996"
"6266","3.404066","3.404066","3.404066"
"6562","2.840941","2.840941","2.840941"
"6834","0.120127","0.120127","0.120127"
"7065","1.668509","1.668509","1.668509"
"7292","0.139759","0.139759","0.139759"
"7571","0.430107","0.430107","0.430107"
"7869","0.181802","0.181802","0.181802"
"8096","0.353657","0.353657","0.353657"
"8342","1.646662","1.646662","1.646662"
"8601","0.843313","0.843313","0.843313"
"8839","1.427364","1.427364","1.427364"
"9046","1.627932","1.627932","1.627932"
"9260","3.099054","3.099054","3.099054"
"9506","0.740679","0.740679","0.740679"
"9726","0.241916","0.241916","0.241916"
"9946","1.6563599999999998","1.6563599999999998","1.6563599999999998"
"10231","0.42401799999999995","0.42401799999999995","0.42401799999999995"
"10484","0.359344","0.359344","0.359344"
"10782","0.826699","0.826699","0.826699"
"10981","0.438007","0.438007","0.438007"
"11214","0.098902","0.098902","0.098902"
"11441","0.139759","0.139759","0.139759"
"11655","0.181802","0.181802","0.181802"
"11882","0.120127","0.120127","0.120127"
"12089","0.125429","0.125429","0.125429"
"12387","2.983898","2.983898","2.983898"
"12627","0.528496","0.528496","0.528496"
