"Step","desert-sky-552 - latency/qsoload_q16-005","desert-sky-552 - latency/qsoload_q16-005__MIN","desert-sky-552 - latency/qsoload_q16-005__MAX"
"122","56.63318099999999","56.63318099999999","56.63318099999999"
"353","60","60","60"
"651","38.350915","38.350915","38.350915"
"943","60","60","60"
"1222","4.045217","4.045217","4.045217"
"1518","44.173574","44.173574","44.173574"
"1814","60","60","60"
"2058","32.329249","32.329249","32.329249"
"2276","35.272365","35.272365","35.272365"
"2488","4.884939999999999","4.884939999999999","4.884939999999999"
"2687","4.857001","4.857001","4.857001"
"2985","41.625223","41.625223","41.625223"
"3238","3.361662","3.361662","3.361662"
"3536","15.583015999999999","15.583015999999999","15.583015999999999"
"3832","4.591839","4.591839","4.591839"
"4111","4.309158","4.309158","4.309158"
"4388","60","60","60"
"4654","39.511428","39.511428","39.511428"
"4950","60","60","60"
"5203","2.126183","2.126183","2.126183"
"5467","0.687","0.687","0.687"
"5720","0.558961","0.558961","0.558961"
"6016","0.374921","0.374921","0.374921"
"6254","60","60","60"
"6550","60","60","60"
"6822","4.3398699999999995","4.3398699999999995","4.3398699999999995"
"7053","60","60","60"
"7280","11.058584999999999","11.058584999999999","11.058584999999999"
"7559","29.92123","29.92123","29.92123"
"7857","4.759708","4.759708","4.759708"
"8084","58.749097","58.749097","58.749097"
"8330","60","60","60"
"8589","60","60","60"
"8827","12.766440000000001","12.766440000000001","12.766440000000001"
"9034","4.252723","4.252723","4.252723"
"9248","60","60","60"
"9494","60","60","60"
"9714","4.6093519999999994","4.6093519999999994","4.6093519999999994"
"9934","6.8794889999999995","6.8794889999999995","6.8794889999999995"
"10219","6.362033","6.362033","6.362033"
"10472","5.532908","5.532908","5.532908"
"10770","5.658381","5.658381","5.658381"
"10969","5.779238","5.779238","5.779238"
"11202","5.316015","5.316015","5.316015"
"11429","4.854376","4.854376","4.854376"
"11643","5.9763","5.9763","5.9763"
"11870","5.447859","5.447859","5.447859"
"12077","5.853433","5.853433","5.853433"
"12375","5.1173329999999995","5.1173329999999995","5.1173329999999995"
"12615","0.6706019999999999","0.6706019999999999","0.6706019999999999"
