""
30.0
30.0
23.052297
30.0
30.0
16.498572
16.825986
12.914488
9.300432
11.973817
5.253762
30.0
22.285656
30.0
1.181137
5.562264
5.755377
5.065743
8.181754
30.0
30.0
13.188556
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
7.874326
30.0
20.694271
2.103949
1.788913
1.751551
30.0
12.119677
1.973184
1.888815
1.280994
1.062246
1.613193
1.361897
1.738198
1.133485
1.472279
1.272856
